x [mm];y [mm];z [mm];X-displacement [mm];Y-displacement [mm];Z-displacement [mm];Displacement [mm];Exx [S];Eyy [S];Exy [S];Poisson's ratio -strain min/max;Poisson's ratio -Exx/Eyy;Poisson's ratio -Eyy/Exx;Poisson's ratio -strain max/min;Maximum principal strain [S];Minimum principal strain [S];Maximum shear strain [S];Maximum shear angle [°];Maximum strain angle [°];Tresca strain [S];Von Mises strain [S];du/dx [S];du/dy [S];dv/dx [S];dv/dy [S];Vorticity-z [S];Height [mm];du/dx+dv/dy [S];Div-xy [S];Stereo reconstruction error [pixel]
7.530427;-1.367141;3.623395;0;0;0;0;0;0;-1.084763e-17;0;0;0;0;1.084763e-17;-1.084763e-17;1.084763e-17;45;0;1.446351e-17;1.252577e-17;0;-2.169527e-17;0;0;2.169527e-17;3.620962;0;0;0
9.143413;-1.367141;3.482219;0;0;0;0;2.220446e-16;0;6.78299e-19;0;0;0;0;2.220467e-16;-2.072039e-21;1.110244e-16;45;0;1.480325e-16;1.480318e-16;2.220446e-16;1.356598e-18;0;0;-1.356598e-18;3.470138;2.220446e-16;-2.220446e-16;0
10.756399;-1.367141;3.286222;0;0;0;0;0;2.220446e-16;1.077594e-18;0;0;0;0;2.220498e-16;-5.229496e-21;1.110275e-16;45;0;1.480367e-16;1.48035e-16;0;0;2.155188e-18;2.220446e-16;2.155188e-18;3.277975;2.220446e-16;-2.220446e-16;0
12.369385;-1.367141;3.047031;0;0;0;0;0;-1.110223e-16;-3.947992e-19;0;0;0;0;1.403902e-21;-1.110237e-16;5.551255e-17;45;0;7.401674e-17;7.401627e-17;0;1.356779e-18;-2.146377e-18;-1.110223e-16;-3.503156e-18;3.038096;-1.110223e-16;1.110223e-16;0
13.982371;-1.367141;2.759338;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45;0;0;0;0;0;0;0;0;2.753822;0;0;0
15.595357;-1.367141;2.429502;0;0;0;0;0;2.220446e-16;1.297902e-17;0;0;0;0;2.228007e-16;-7.560787e-19;1.117784e-16;45;0;1.490378e-16;1.487865e-16;0;2.170693e-17;4.251102e-18;2.220446e-16;-1.745583e-17;2.426346;2.220446e-16;-2.220446e-16;0
17.208343;-1.367141;2.064273;0;0;0;0;2.220446e-16;-1.110223e-16;1.115908e-17;0;0;0;0;2.224181e-16;-1.113958e-16;1.669069e-16;45;0;2.225426e-16;1.962484e-16;2.220446e-16;2.443053e-17;-2.112381e-18;-1.110223e-16;-2.654292e-17;2.05355;1.110223e-16;-1.110223e-16;0
18.821329;-1.367141;1.64522;0;0;0;0;2.220446e-16;2.220446e-16;-7.409104e-18;0;0;0;0;2.294537e-16;2.146355e-16;7.409104e-18;45;0;9.878805e-18;1.482768e-16;2.220446e-16;-1.900711e-17;4.188904e-18;2.220446e-16;2.319602e-17;1.630884;4.440892e-16;-4.440892e-16;0
20.434315;-1.367141;1.167234;0;0;0;0;0;2.220446e-16;1.429231e-17;0;0;0;0;2.229608e-16;-9.161711e-19;1.119385e-16;45;0;1.492513e-16;1.489469e-16;0;2.443412e-17;4.150511e-18;2.220446e-16;-2.028361e-17;1.154039;2.220446e-16;-2.220446e-16;0
22.047301;-1.367141;0.637964;0;0;0;0;0;2.220446e-16;1.155697e-17;0;0;0;0;2.226445e-16;-5.998965e-19;1.116222e-16;45;0;1.488296e-16;1.4863e-16;0;1.89969e-17;4.117049e-18;2.220446e-16;-1.487985e-17;0.628661;2.220446e-16;-2.220446e-16;0
23.660287;-1.367141;0.073239;0;0;0;0;-1.110223e-16;-1.110223e-16;-2.040554e-18;0;0;0;0;-1.089817e-16;-1.130629e-16;2.040554e-18;45;0;2.720739e-18;7.405236e-17;-1.110223e-16;3.410141e-22;-4.08145e-18;-1.110223e-16;-4.081791e-18;0.05677;-2.220446e-16;2.220446e-16;0
25.273273;-1.367141;-0.544291;0;0;0;0;0;0;1.08549e-17;0;0;0;0;1.08549e-17;-1.08549e-17;1.08549e-17;45;0;1.447321e-17;1.253416e-17;0;2.170981e-17;0;0;-2.170981e-17;-0.562745;0;0;0
26.886259;-1.367141;-1.218677;0;0;0;0;-1.110223e-16;0;-2.443043e-17;0;0;0;0;5.138117e-18;-1.161604e-16;6.064927e-17;45;0;8.086569e-17;7.920855e-17;-1.110223e-16;-4.886085e-17;0;0;4.886085e-17;-1.237316;-1.110223e-16;1.110223e-16;0
28.499246;-1.367141;-1.955388;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45;0;0;0;0;0;0;0;0;-1.969497;0;0;0
30.112232;-1.367141;-2.750288;0;0;0;0;0;0;1.086149e-17;0;0;0;0;1.086149e-17;-1.086149e-17;1.086149e-17;45;0;1.448198e-17;1.254176e-17;0;2.172297e-17;0;0;-2.172297e-17;-2.75934;0;0;0
31.725218;-1.367141;-3.598632;0;0;0;0;-1.110223e-16;0;-1.358087e-17;0;0;0;0;1.637146e-18;-1.126594e-16;5.71483e-17;45;0;7.619773e-17;7.565792e-17;-1.110223e-16;-2.716174e-17;0;0;2.716174e-17;-3.610611;-1.110223e-16;1.110223e-16;0
33.338204;-1.367141;-4.51539;0;0;0;0;0;0;1.270176e-17;0;0;0;0;1.270176e-17;-1.270176e-17;1.270176e-17;45;0;1.693568e-17;1.466673e-17;0;2.540352e-17;0;0;-2.540352e-17;-4.50315;0;0;0
-44.085126;-2.980127;-17.296183;0;0;0;0;2.220446e-16;2.220446e-16;3.325755e-17;0;0;0;0;2.553022e-16;1.88787e-16;3.325755e-17;45;0;4.434341e-17;1.529299e-16;2.220446e-16;7.476931e-17;-8.254202e-18;2.220446e-16;-8.302351e-17;-17.290656;4.440892e-16;-4.440892e-16;0
-42.47214;-2.980127;-15.518288;0;0;0;0;2.220446e-16;0;-2.451639e-17;0;0;0;0;2.247193e-16;-2.674686e-18;1.13697e-16;45;0;1.51596e-16;1.507123e-16;2.220446e-16;-4.903279e-17;0;0;4.903279e-17;-15.555437;2.220446e-16;-2.220446e-16;0
-40.859154;-2.980127;-13.858092;0;0;0;0;0;0;1.361878e-17;0;0;0;0;1.361878e-17;-1.361878e-17;1.361878e-17;45;0;1.815837e-17;1.572561e-17;0;2.723756e-17;0;0;-2.723756e-17;-13.903482;0;0;0
-39.246168;-2.980127;-12.333875;0;0;0;0;2.220446e-16;-1.110223e-16;-1.117147e-18;0;0;0;0;2.220484e-16;-1.11026e-16;1.665372e-16;45;0;2.220496e-16;1.958292e-16;2.220446e-16;-5.446013e-18;3.211719e-18;-1.110223e-16;8.657732e-18;-12.37068;1.110223e-16;-1.110223e-16;0
-37.633182;-2.980127;-10.919412;0;0;0;0;0;2.220446e-16;1.847813e-17;0;0;0;0;2.235718e-16;-1.527211e-18;1.125495e-16;45;0;1.50066e-16;1.495595e-16;0;4.35691e-17;-6.612828e-18;2.220446e-16;-5.018192e-17;-10.943547;2.220446e-16;-2.220446e-16;0
-36.020196;-2.980127;-9.583941;0;0;0;0;0;2.220446e-16;1.838842e-17;0;0;0;0;2.235571e-16;-1.512517e-18;1.125348e-16;45;0;1.500464e-16;1.495448e-16;0;4.355619e-17;-6.779356e-18;2.220446e-16;-5.033555e-17;-9.607215;2.220446e-16;-2.220446e-16;0
-34.40721;-2.980127;-8.330866;0;0;0;0;-1.110223e-16;2.220446e-16;-1.163851e-17;0;0;0;0;2.224508e-16;-1.114285e-16;1.669396e-16;45;0;2.225862e-16;1.962855e-16;-1.110223e-16;-1.632844e-17;-6.948569e-18;2.220446e-16;9.379876e-18;-8.35294;1.110223e-16;-1.110223e-16;0
-32.794224;-2.980127;-7.157386;0;0;0;0;2.220446e-16;-1.110223e-16;9.948306e-18;0;0;0;0;2.223415e-16;-1.113192e-16;1.668303e-16;45;0;2.224404e-16;1.961616e-16;2.220446e-16;1.632519e-17;3.571418e-18;-1.110223e-16;-1.275378e-17;-7.189327;1.110223e-16;-1.110223e-16;0
-31.181238;-2.980127;-6.091318;0;0;0;0;2.220446e-16;0;8.161309e-18;0;0;0;0;2.223442e-16;-2.995669e-19;1.113219e-16;45;0;1.484292e-16;1.483294e-16;2.220446e-16;1.632262e-17;0;0;-1.632262e-17;-6.11339;2.220446e-16;-2.220446e-16;0
-29.568251;-2.980127;-5.101774;0;0;0;0;2.220446e-16;-1.110223e-16;-8.518431e-19;0;0;0;0;2.220468e-16;-1.110245e-16;1.665356e-16;45;0;2.220475e-16;1.958274e-16;2.220446e-16;-5.440934e-18;3.737247e-18;-1.110223e-16;9.178181e-18;-5.118904;1.110223e-16;-1.110223e-16;0
-27.955265;-2.980127;-4.174631;0;0;0;0;2.220446e-16;-1.110223e-16;1.899338e-18;0;0;0;0;2.220554e-16;-1.110331e-16;1.665443e-16;45;0;2.220591e-16;1.958372e-16;2.220446e-16;1.881051e-22;3.798488e-18;-1.110223e-16;3.7983e-18;-4.190101;1.110223e-16;-1.110223e-16;0
-26.342279;-2.980127;-3.30415;0;0;0;0;2.220446e-16;-1.110223e-16;1.008778e-17;0;0;0;0;2.223499e-16;-1.113276e-16;1.668387e-16;45;0;2.224516e-16;1.961711e-16;2.220446e-16;1.631723e-17;3.858321e-18;-1.110223e-16;-1.245891e-17;-3.322787;1.110223e-16;-1.110223e-16;0
-24.729293;-2.980127;-2.495867;0;0;0;0;2.220446e-16;2.220446e-16;-4.67731e-18;0;0;0;0;2.267219e-16;2.173673e-16;4.67731e-18;45;0;6.236414e-18;1.481282e-16;2.220446e-16;-5.438097e-18;-3.916523e-18;2.220446e-16;1.521574e-18;-2.515267;4.440892e-16;-4.440892e-16;0
-23.116307;-2.980127;-1.746207;0;0;0;0;2.220446e-16;-1.110223e-16;-1.976925e-17;0;0;0;0;2.232139e-16;-1.121916e-16;1.677028e-16;45;0;2.236037e-16;1.97151e-16;2.220446e-16;-4.350391e-17;3.965415e-18;-1.110223e-16;4.746932e-17;-1.763194;1.110223e-16;-1.110223e-16;0
-21.503321;-2.980127;-1.042744;0;0;0;0;0;0;-2.038974e-17;0;0;0;0;2.038974e-17;-2.038974e-17;2.038974e-17;45;0;2.718631e-17;2.354404e-17;0;-4.077947e-17;0;0;4.077947e-17;-1.061886;0;0;0
-19.890335;-2.980127;-0.389796;0;0;0;0;0;0;-9.512623e-18;0;0;0;0;9.512623e-18;-9.512623e-18;9.512623e-18;45;0;1.26835e-17;1.098423e-17;0;-1.902525e-17;0;0;1.902525e-17;-0.414567;0;0;0
-18.277349;-2.980127;0.194374;0;0;0;0;0;-1.110223e-16;2.379547e-17;0;0;0;0;4.885143e-18;-1.159074e-16;6.039629e-17;45;0;8.05284e-17;7.895041e-17;0;4.347618e-17;4.114767e-18;-1.110223e-16;-3.936141e-17;0.171135;-1.110223e-16;1.110223e-16;0
-16.664363;-2.980127;0.711084;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45;0;0;0;0;0;0;0;0;0.694401;0;0;0
-15.051377;-2.980127;1.178941;0;0;0;0;0;0;-1.086882e-17;0;0;0;0;1.086882e-17;-1.086882e-17;1.086882e-17;45;0;1.449175e-17;1.255023e-17;0;-2.173763e-17;0;0;2.173763e-17;1.170054;0;0;0
-13.438391;-2.980127;1.622781;0;0;0;0;0;-1.110223e-16;1.054073e-18;0;0;0;0;1.000673e-20;-1.110323e-16;5.552116e-17;45;0;7.402821e-17;7.402488e-17;0;0;2.108147e-18;-1.110223e-16;2.108147e-18;1.59741;-1.110223e-16;1.110223e-16;0
-11.825405;-2.980127;1.993491;0;0;0;0;-1.110223e-16;0;1.357984e-18;0;0;0;0;1.660787e-20;-1.110389e-16;5.552776e-17;45;0;7.403701e-17;7.403147e-17;-1.110223e-16;2.715967e-18;0;0;-2.715967e-18;1.973171;-1.110223e-16;1.110223e-16;0
-10.212419;-2.980127;2.302367;0;0;0;0;2.220446e-16;0;-1.358152e-18;0;0;0;0;2.220529e-16;-8.30692e-21;1.110306e-16;45;0;1.480408e-16;1.48038e-16;2.220446e-16;-2.716303e-18;0;0;2.716303e-18;2.312276;2.220446e-16;-2.220446e-16;0
-8.599433;-2.980127;2.634001;0;0;0;0;-1.110223e-16;0;-3.599036e-24;0;0;0;0;1.109336e-31;-1.110223e-16;5.551115e-17;45;0;7.401487e-17;7.401487e-17;-1.110223e-16;-7.198072e-24;0;0;7.198072e-24;2.636841;-1.110223e-16;1.110223e-16;0
-6.986447;-2.980127;2.96198;0;0;0;0;2.220446e-16;0;1.018713e-17;0;0;0;0;2.22511e-16;-4.663929e-19;1.114887e-16;45;0;1.486516e-16;1.484964e-16;2.220446e-16;2.037425e-17;0;0;-2.037425e-17;2.946758;2.220446e-16;-2.220446e-16;0
-5.373461;-2.980127;3.22931;0;0;0;0;0;-1.110223e-16;5.383348e-19;0;0;0;0;2.610265e-21;-1.110249e-16;5.551376e-17;45;0;7.401835e-17;7.401748e-17;0;0;1.07667e-18;-1.110223e-16;1.07667e-18;3.207844;-1.110223e-16;1.110223e-16;0
-3.760475;-2.980127;3.417122;0;0;0;0;0;-1.110223e-16;5.414399e-19;0;0;0;0;2.640462e-21;-1.110249e-16;5.551379e-17;45;0;7.401839e-17;7.401751e-17;0;0;1.08288e-18;-1.110223e-16;1.08288e-18;3.394629;-1.110223e-16;1.110223e-16;0
-2.147489;-2.980127;3.522968;0;0;0;0;0;0;1.069596e-17;0;0;0;0;1.069596e-17;-1.069596e-17;1.069596e-17;45;0;1.426128e-17;1.235063e-17;0;2.139191e-17;0;0;-2.139191e-17;3.508759;0;0;0
-0.534503;-2.980127;3.573113;0;0;0;0;-1.110223e-16;0;-1.070029e-17;0;0;0;0;1.021885e-18;-1.120442e-16;5.653304e-17;45;0;7.537738e-17;7.503907e-17;-1.110223e-16;-2.140059e-17;0;0;2.140059e-17;3.580557;-1.110223e-16;1.110223e-16;0
1.078483;-2.980127;3.634445;0;0;0;0;-1.110223e-16;2.220446e-16;1.077361e-17;0;0;0;0;2.223927e-16;-1.113704e-16;1.668816e-16;45;0;2.225088e-16;1.962197e-16;-1.110223e-16;2.209045e-17;-5.432287e-19;2.220446e-16;-2.263368e-17;3.640871;1.110223e-16;-1.110223e-16;0
2.691469;-2.980127;3.703907;0;0;0;0;-1.110223e-16;0;1.096035e-17;0;0;0;0;1.071684e-18;-1.12094e-16;5.658283e-17;45;0;7.544378e-17;7.50891e-17;-1.110223e-16;2.192071e-17;0;0;-2.192071e-17;3.685309;-1.110223e-16;1.110223e-16;0
4.304455;-2.980127;3.702735;0;0;0;0;-1.110223e-16;0;1.078738e-17;0;0;0;0;1.038432e-18;-1.120607e-16;5.654958e-17;45;0;7.539945e-17;7.50557e-17;-1.110223e-16;2.157475e-17;0;0;-2.157475e-17;3.685157;-1.110223e-16;1.110223e-16;0
5.917441;-2.980127;3.62804;0;0;0;0;-1.110223e-16;0;1.05286e-17;0;0;0;0;9.896399e-19;-1.120119e-16;5.650079e-17;45;0;7.533439e-17;7.500669e-17;-1.110223e-16;2.105721e-17;0;0;-2.105721e-17;3.622448;-1.110223e-16;1.110223e-16;0
7.530427;-2.980127;3.514316;0;0;0;0;0;2.220446e-16;-1.032296e-17;0;0;0;0;2.225235e-16;-4.788862e-19;1.115012e-16;45;0;1.486682e-16;1.485089e-16;0;-2.172992e-17;1.084008e-18;2.220446e-16;2.281393e-17;3.512723;2.220446e-16;-2.220446e-16;0
9.143413;-2.980127;3.379074;0;0;0;0;-1.110223e-16;2.220446e-16;-1.381327e-19;0;0;0;0;2.220447e-16;-1.110224e-16;1.665335e-16;45;0;2.220447e-16;1.95825e-16;-1.110223e-16;-1.357915e-18;1.08165e-18;2.220446e-16;2.439565e-18;3.363001;1.110223e-16;-1.110223e-16;0
10.756399;-2.980127;3.186659;0;0;0;0;0;0;-2.173116e-17;0;0;0;0;2.173116e-17;-2.173116e-17;2.173116e-17;45;0;2.897488e-17;2.509299e-17;0;-4.346233e-17;0;0;4.346233e-17;3.171451;0;0;0
12.369385;-2.980127;2.943894;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45;0;0;0;0;0;0;0;0;2.92989;0;0;0
13.982371;-2.980127;2.654697;0;0;0;0;2.220446e-16;-1.110223e-16;2.134107e-17;0;0;0;0;2.234064e-16;-1.123841e-16;1.678953e-16;45;0;2.238604e-16;1.973693e-16;2.220446e-16;4.481774e-17;-2.135605e-18;-1.110223e-16;-4.695334e-17;2.642808;1.110223e-16;-1.110223e-16;0
15.595357;-2.980127;2.325924;0;0;0;0;2.220446e-16;2.220446e-16;2.415001e-17;0;0;0;0;2.461946e-16;1.978946e-16;2.415001e-17;45;0;3.220001e-17;1.506334e-16;2.220446e-16;4.617419e-17;2.125829e-18;2.220446e-16;-4.404836e-17;2.314469;4.440892e-16;-4.440892e-16;0
17.208343;-2.980127;1.963455;0;0;0;0;0;2.220446e-16;-8.751411e-18;0;0;0;0;2.22389e-16;-3.44384e-19;1.113667e-16;45;0;1.484889e-16;1.483743e-16;0;-2.172835e-17;4.225526e-18;2.220446e-16;2.595388e-17;1.942248;2.220446e-16;-2.220446e-16;0
18.821329;-2.980127;1.542968;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45;0;0;0;0;0;0;0;0;1.51988;0;0;0
20.434315;-2.980127;1.059189;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45;0;0;0;0;0;0;0;0;1.041244;0;0;0
22.047301;-2.980127;0.520015;0;0;0;0;0;-1.110223e-16;-6.983188e-19;0;0;0;0;4.392179e-21;-1.110267e-16;5.551555e-17;45;0;7.402073e-17;7.401926e-17;0;2.71594e-18;-4.112578e-18;-1.110223e-16;-6.828518e-18;0.512446;-1.110223e-16;1.110223e-16;0
23.660287;-2.980127;-0.054161;0;0;0;0;0;-1.110223e-16;-2.039761e-18;0;0;0;0;3.746293e-20;-1.110598e-16;5.554861e-17;45;0;7.406482e-17;7.405233e-17;0;0;-4.079522e-18;-1.110223e-16;-4.079522e-18;-0.061909;-1.110223e-16;1.110223e-16;0
25.273273;-2.980127;-0.672768;0;0;0;0;2.220446e-16;0;-2.172964e-17;0;0;0;0;2.241511e-16;-2.106513e-18;1.131288e-16;45;0;1.508384e-16;1.501412e-16;2.220446e-16;-4.345928e-17;0;0;4.345928e-17;-0.681048;2.220446e-16;-2.220446e-16;0
26.886259;-2.980127;-1.342191;0;0;0;0;0;0;-3.261043e-17;0;0;0;0;3.261043e-17;-3.261043e-17;3.261043e-17;45;0;4.348058e-17;3.765528e-17;0;-6.522087e-17;0;0;6.522087e-17;-1.353225;0;0;0
28.499246;-2.980127;-2.074975;0;0;0;0;0;0;-1.087612e-17;0;0;0;0;1.087612e-17;-1.087612e-17;1.087612e-17;45;0;1.45015e-17;1.255867e-17;0;-2.175225e-17;0;0;2.175225e-17;-2.082711;0;0;0
30.112232;-2.980127;-2.865755;0;0;0;0;-1.110223e-16;-1.110223e-16;-2.370098e-17;0;0;0;0;-8.732132e-17;-1.347233e-16;2.370098e-17;45;0;3.160131e-17;7.89125e-17;-1.110223e-16;-4.352321e-17;-3.878747e-18;-1.110223e-16;3.964447e-17;-2.870796;-2.220446e-16;2.220446e-16;0
31.725218;-2.980127;-3.710098;0;0;0;0;0;0;-1.088386e-17;0;0;0;0;1.088386e-17;-1.088386e-17;1.088386e-17;45;0;1.451181e-17;1.25676e-17;0;-2.176772e-17;0;0;2.176772e-17;-3.720606;0;0;0
33.338204;-2.980127;-4.621638;0;0;0;0;2.220446e-16;0;2.509723e-17;0;0;0;0;2.24846e-16;-2.801343e-18;1.138237e-16;45;0;1.517649e-16;1.508397e-16;2.220446e-16;5.019445e-17;0;0;-5.019445e-17;-4.616792;2.220446e-16;-2.220446e-16;0
34.95119;-2.980127;-5.544362;0;0;0;0;0;-2.220446e-16;-3.064005e-17;0;0;0;0;4.150455e-18;-2.261951e-16;1.151728e-16;45;0;1.535637e-16;1.521991e-16;0;0;-6.128009e-17;-2.220446e-16;-6.128009e-17;-5.542468;-2.220446e-16;2.220446e-16;0
-44.085126;-4.593113;-17.391517;0;0;0;0;0;-1.110223e-16;1.614337e-17;0;0;0;0;2.299715e-18;-1.13322e-16;5.781087e-17;45;0;7.708116e-17;7.632613e-17;0;2.815842e-17;4.128315e-18;-1.110223e-16;-2.403011e-17;-17.387952;-1.110223e-16;1.110223e-16;0
-42.47214;-4.593113;-15.60926;0;0;0;0;-2.220446e-16;-1.110223e-16;-6.684024e-18;0;0;0;0;-1.106213e-16;-2.224456e-16;5.591211e-17;45;0;7.454948e-17;1.284296e-16;-2.220446e-16;-1.634657e-17;2.978519e-18;-1.110223e-16;1.932508e-17;-15.653838;-3.330669e-16;3.330669e-16;0
-40.859154;-4.593113;-13.960759;0;0;0;0;2.220446e-16;-1.110223e-16;6.995782e-18;0;0;0;0;2.221915e-16;-1.111692e-16;1.666803e-16;45;0;2.222404e-16;1.959915e-16;2.220446e-16;1.08961e-17;3.095461e-18;-1.110223e-16;-7.800643e-18;-14.002098;1.110223e-16;-1.110223e-16;0
-39.246168;-4.593113;-12.430426;0;0;0;0;-2.220446e-16;0;5.446141e-18;0;0;0;0;1.334985e-19;-2.221781e-16;1.111558e-16;45;0;1.482077e-16;1.481633e-16;-2.220446e-16;1.089228e-17;0;0;-1.089228e-17;-12.467709;-2.220446e-16;2.220446e-16;0
-37.633182;-4.593113;-11.009051;0;0;0;0;2.220446e-16;-1.110223e-16;2.071641e-17;0;0;0;0;2.233282e-16;-1.123059e-16;1.67817e-16;45;0;2.237561e-16;1.972806e-16;2.220446e-16;3.812594e-17;3.30687e-18;-1.110223e-16;-3.481907e-17;-11.040544;1.110223e-16;-1.110223e-16;0
-36.020196;-4.593113;-9.679975;0;0;0;0;0;0;-2.178241e-17;0;0;0;0;2.178241e-17;-2.178241e-17;2.178241e-17;45;0;2.904322e-17;2.515217e-17;0;-4.356483e-17;0;0;4.356483e-17;-9.706685;0;0;0
-34.40721;-4.593113;-8.431966;0;0;0;0;-1.110223e-16;2.220446e-16;2.101992e-17;0;0;0;0;2.233659e-16;-1.123436e-16;1.678548e-16;45;0;2.238064e-16;1.973234e-16;-1.110223e-16;4.899716e-17;-6.957326e-18;2.220446e-16;-5.595449e-17;-8.456909;1.110223e-16;-1.110223e-16;0
-32.794224;-4.593113;-7.262711;0;0;0;0;0;2.220446e-16;1.998628e-17;0;0;0;0;2.238292e-16;-1.784626e-18;1.128069e-16;45;0;1.504092e-16;1.498179e-16;0;4.354321e-17;-3.570646e-18;2.220446e-16;-4.711385e-17;-7.294238;2.220446e-16;-2.220446e-16;0
-31.181238;-4.593113;-6.192168;0;0;0;0;-1.110223e-16;-1.110223e-16;2.632122e-17;0;0;0;0;-8.470108e-17;-1.373435e-16;2.632122e-17;45;0;3.509496e-17;8.001214e-17;-1.110223e-16;4.898086e-17;3.661575e-18;-1.110223e-16;-4.531929e-17;-6.215955;-2.220446e-16;2.220446e-16;0
-29.568251;-4.593113;-5.196416;0;0;0;0;2.220446e-16;0;-2.449035e-17;0;0;0;0;2.247137e-16;-2.669073e-18;1.136914e-16;45;0;1.515885e-16;1.507067e-16;2.220446e-16;-4.89807e-17;0;0;4.89807e-17;-5.218055;2.220446e-16;-2.220446e-16;0
-27.955265;-4.593113;-4.267315;0;0;0;0;0;-1.110223e-16;-1.986696e-17;0;0;0;0;3.448022e-18;-1.144703e-16;5.895917e-17;45;0;7.861223e-17;7.748847e-17;0;-4.353447e-17;3.800541e-18;-1.110223e-16;4.733501e-17;-4.288817;-1.110223e-16;1.110223e-16;0
-26.342279;-4.593113;-3.40483;0;0;0;0;-1.110223e-16;0;2.7199e-18;0;0;0;0;6.659404e-20;-1.110889e-16;5.557774e-17;45;0;7.410366e-17;7.408148e-17;-1.110223e-16;5.439801e-18;0;0;-5.439801e-18;-3.422708;-1.110223e-16;1.110223e-16;0
-24.729293;-4.593113;-2.599769;0;0;0;0;0;0;-2.1755e-17;0;0;0;0;2.1755e-17;-2.1755e-17;2.1755e-17;45;0;2.900666e-17;2.512051e-17;0;-4.350999e-17;0;0;4.350999e-17;-2.616097;0;0;0
-23.116307;-4.593113;-1.847775;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45;0;0;0;0;0;0;0;0;-1.864086;0;0;0
-21.503321;-4.593113;-1.1477;0;0;0;0;2.220446e-16;0;1.087293e-17;0;0;0;0;2.225757e-16;-5.31148e-19;1.115534e-16;45;0;1.487379e-16;1.485612e-16;2.220446e-16;2.174587e-17;0;0;-2.174587e-17;-1.163289;2.220446e-16;-2.220446e-16;0
-19.890335;-4.593113;-0.496715;0;0;0;0;-1.110223e-16;2.220446e-16;1.155779e-17;0;0;0;0;2.224452e-16;-1.114229e-16;1.66934e-16;45;0;2.225787e-16;1.962792e-16;-1.110223e-16;2.71756e-17;-4.060032e-18;2.220446e-16;-3.123563e-17;-0.517592;1.110223e-16;-1.110223e-16;0
-18.277349;-4.593113;0.089605;0;0;0;0;0;0;-1.086887e-17;0;0;0;0;1.086887e-17;-1.086887e-17;1.086887e-17;45;0;1.449182e-17;1.255029e-17;0;-2.173773e-17;0;0;2.173773e-17;0.067313;0;0;0
-16.664363;-4.593113;0.6089;0;0;0;0;0;2.220446e-16;-2.079242e-18;0;0;0;0;2.220641e-16;-1.946847e-20;1.110418e-16;45;0;1.480557e-16;1.480492e-16;0;0;-4.158485e-18;2.220446e-16;-4.158485e-18;0.591329;2.220446e-16;-2.220446e-16;0
-15.051377;-4.593113;1.076796;0;0;0;0;2.220446e-16;2.220446e-16;-3.450605e-18;0;0;0;0;2.254952e-16;2.18594e-16;3.450605e-18;45;0;4.600806e-18;1.480834e-16;2.220446e-16;-2.716869e-18;-4.18434e-18;2.220446e-16;-1.467471e-18;1.068736;4.440892e-16;-4.440892e-16;0
-13.438391;-4.593113;1.52;0;0;0;0;2.220446e-16;0;-1.222662e-17;0;0;0;0;2.227158e-16;-6.712148e-19;1.116935e-16;45;0;1.489247e-16;1.487015e-16;2.220446e-16;-2.445323e-17;0;0;2.445323e-17;1.497402;2.220446e-16;-2.220446e-16;0
-11.825405;-4.593113;1.890831;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45;0;0;0;0;0;0;0;0;1.873998;0;0;0
-10.212419;-4.593113;2.20423;0;0;0;0;0;0;-1.087036e-17;0;0;0;0;1.087036e-17;-1.087036e-17;1.087036e-17;45;0;1.449382e-17;1.255202e-17;0;-2.174073e-17;0;0;2.174073e-17;2.213897;0;0;0
-8.599433;-4.593113;2.540243;0;0;0;0;-1.110223e-16;0;1.22321e-17;0;0;0;0;1.331721e-18;-1.12354e-16;5.684287e-17;45;0;7.57905e-17;7.535051e-17;-1.110223e-16;2.446419e-17;0;0;-2.446419e-17;2.540027;-1.110223e-16;1.110223e-16;0
-6.986447;-4.593113;2.869018;0;0;0;0;0;2.220446e-16;-1.74862e-18;0;0;0;0;2.220584e-16;-1.376968e-20;1.110361e-16;45;0;1.480481e-16;1.480435e-16;0;-1.359334e-18;-2.137907e-18;2.220446e-16;-7.785735e-19;2.852083;2.220446e-16;-2.220446e-16;0
-5.373461;-4.593113;3.139657;0;0;0;0;2.220446e-16;0;-6.796745e-19;0;0;0;0;2.220467e-16;-2.080452e-21;1.110244e-16;45;0;1.480325e-16;1.480318e-16;2.220446e-16;-1.359349e-18;0;0;1.359349e-18;3.114094;2.220446e-16;-2.220446e-16;0
-3.760475;-4.593113;3.327681;0;0;0;0;0;2.220446e-16;-2.01781e-19;0;0;0;0;2.220448e-16;-1.833665e-22;1.110225e-16;45;0;1.4803e-16;1.480299e-16;0;6.794994e-19;-1.083061e-18;2.220446e-16;-1.762561e-18;3.299442;2.220446e-16;-2.220446e-16;0
